assetPk,assetId,assetName,isLocation,type,classificationName,manufacturerName,model,serial,priority,riskLevel,lastMaintainedWopk,parentPk,parentName
14633,100-FINISHED FAT TANK #7-575,Finished Fat Tank #7 (Poultry Fat),false,A,TANK,,,,,,1489317,16311,Finished Fat Storage
14634,100-FINISHED FAT TANK #8-576,Finished Fat Tank #8 (Poultry Fat),false,A,TANK,,,,,,1515799,16311,Finished Fat Storage
14635,100-FINISHED FAT TANK #9-577,Finished Fat Tank #9 (Poultry Fat),false,A,TANK,,,,,,1541419,16311,Finished Fat Storage
14636,100-FINISHED FAT TANK #10-578,Finished Fat Tank #10 (Poultry Fat),false,A,TANK,,,,,,1580344,16311,Finished Fat Storage
14637,100-FINISHED FAT TANK #11-579,Finished Fat Tank #11 (Poultry Fat),false,A,TANK,,,,,,1609676,16311,Finished Fat Storage
14638,100-FINISHED FAT TANK #12-580,Finished Fat Tank #12 (UCO),false,A,TANK,,,,,,1313588,16311,Finished Fat Storage
14848,100-SCALE-36,"SCALE, Finished Goods",false,A,SCALE,,,,,,1223989,14965,LOADOUT
14849,100-RAIL SCALE-37,"Scale, Rail Car",false,A,SCALE,,,,,,1547776,14965,LOADOUT
14850,100-LAB SCALE-38,"Scale, LAB",false,A,SCALE,,,,,,1286389,14968,GROUNDS
14851,100-POULTRY STABILIZER SCALE-39,"Scale, Poultry Stabilizer",false,A,SCALE,,,,,,1370907,14920,PP Grinding
14852,100-SCALE-40,"SCALE, 1800 Stabilizer",false,A,SCALE,,,,,,1549046,14952,1800 Cook Line Grinding
14853,100-NIR PM SCALE-41,"Scale, NIR PM",false,A,SCALE,,,,,,1609679,14968,GROUNDS
14876,100-Production,Production,true,L,Area,,,,,,,7852,Obsolete Assets - Do not use
14877,100-100-JACKSON-RNDRNG-TRASH-1,Grounds,true,L,Area,,,,,,633543,7852,Obsolete Assets - Do not use
14878,100-Utilities,Utilities,true,L,Area,,,,,,672761,7852,Obsolete Assets - Do not use
14917,100-AREA-01,PP Raw,true,L,Area,,,,,,1576430,8194,POULTRY PROCESSING
14918,100-AREA-02,PP Cooking,true,L,Area,,,,,,1571606,8194,POULTRY PROCESSING
14919,100-AREA-03,PP Pressing,true,L,Area,,,,,,1314485,8194,POULTRY PROCESSING
14920,100-AREA-04,PP Grinding,true,L,Area,,,,,,1654425,8194,POULTRY PROCESSING
14935,100-AREA-02-01,O4300 Cooker Equipment,true,L,Area,,,,,,1673365,14918,PP Cooking
14936,100-AREA-02-02,TST Cooker Equipment,true,L,Area,,,,,,1666089,14918,PP Cooking
14937,100-AREA-04-A,PP A-Side Grinding,true,L,Area,,,,,,1618854,14920,PP Grinding
14938,100-AREA-04-B,PP B-Side Grinding,true,L,Area,,,,,,1632032,14920,PP Grinding
14939,100-PROCESS LINE-02,200U COOK LINE,true,L,Process Line,,,,,,1677943,14953,PRODUCTION
14941,100-AREA-05,200U Raw,true,L,Area,,,,,,1339934,14939,200U COOK LINE
14942,100-AREA-06,200U Cooking,true,L,Area,,,,,,1679769,14939,200U COOK LINE
14943,100-AREA-07,200U Pressing,true,L,Area,,,,,,1664181,14939,200U COOK LINE
14944,100-PROCESS LINE-03,N4300 COOK LINE,true,L,Process Line,,,,,,1679724,14953,PRODUCTION
14945,100-AREA-08,N4300 Raw,true,L,Area,,,,,,1570164,14944,N4300 COOK LINE
14946,100-AREA-09,N4300 Cooking,true,L,Area,,,,,,1615227,14944,N4300 COOK LINE
14947,100-AREA-10,N4300 Pressing,true,L,Area,,,,,,1387627,14944,N4300 COOK LINE
14948,100-PROCESS LINE-04,1800 COOK LINE,true,L,Process Line,,,,,,1676933,14953,PRODUCTION
14949,100-AREA-11,1800 Cook Line Raw,true,L,Area,,,,,,1368931,14948,1800 COOK LINE
14950,100-AREA-12,1800 Cook Line Cooking,true,L,Area,,,,,,1616690,14948,1800 COOK LINE
14951,100-AREA-13,1800 Cook Line Pressing,true,L,Area,,,,,,1562483,14948,1800 COOK LINE
14952,100-AREA-14,1800 Cook Line Grinding,true,L,Area,,,,,,1669169,14948,1800 COOK LINE
14953,100-PRODUCTION-01,PRODUCTION,true,L,PLANT,,,,,,1679402,7303,Jackson Rendering
14955,100-AREA-15,Fthr Raw,true,L,Area,,,,,,1117358,7309,FEATHER PROCESSING
14956,100-AREA-16,Fthr Hydrolizing,true,L,Area,,,,,,1679709,7309,FEATHER PROCESSING
14957,100-AREA-17,Fthr Blood,true,L,Area,,,,,,1673241,7309,FEATHER PROCESSING
14958,100-AREA-18,Fthr Drying,true,L,Area,,,,,,1535570,7309,FEATHER PROCESSING
14959,100-AREA-19,Fthr Grinding,true,L,Area,,,,,,1669693,7309,FEATHER PROCESSING
14960,100-PROCESS LINE-06,VAPOR COLLAPSING,true,L,Process Line,,,,,,1679471,14953,PRODUCTION
14961,100-AREA-20,Evaporators,true,L,Area,,,,,,1568529,14960,VAPOR COLLAPSING
14962,100-AREA-21,*Trash* Cooling Towers,true,L,Area,,,,,,479482,7852,Obsolete Assets - Do not use
14963,100-PROCESS LINE-07,ODOR CONTROL,true,L,Process Line,,,,,,1676996,14953,PRODUCTION
14964,100-AREA-22,Regenerative Thermal Oxidizer (RTO-AA-027),false,A,RTO,,,,,,1675609,14963,ODOR CONTROL
14965,100-PLANT-02,LOADOUT,true,L,PLANT,,,,,,1673704,7303,Jackson Rendering
14966,100-PROCESS LINE-08,SILOS,true,L,Process Line,,,,,,1672340,14965,LOADOUT
14967,100-PROCESS LINE-09,LEMANCO,true,L,Process Line,,,,,,1668412,14965,LOADOUT
14968,100-PLANT-03,GROUNDS,true,L,PLANT,,,,,,1678780,7303,Jackson Rendering
14969,100-PLANT-04,UTILITIES,true,L,PLANT,,,,,,1640005,7303,Jackson Rendering
14970,100-PROCESS LINE-10,AIR,true,L,Process Line,,,,,,1675952,14969,UTILITIES
14971,100-PROCESS LINE-11,BOILER ROOM,true,L,Process Line,,,,,,1679435,14969,UTILITIES
14972,100-MCC-1,MCC Area,true,L,Area,,,,,,1667559,14969,UTILITIES
14973,100-PROCESS LINE-13,WASTEWATER,true,L,Process Line,,,,,,1674970,14969,UTILITIES
14974,100-AREA-23,ANOXIC,true,L,Area,,,,,,1268176,14973,WASTEWATER
14975,100-AREA-24,AERATION,true,L,Area,,,,,,1479421,14973,WASTEWATER
14976,100-AREA-25,DAF - PRODUCTION,true,L,Area,,,,,,1679770,14973,WASTEWATER
14977,100-AREA-26,SKIMMER,true,L,Area,,,,,,1677390,14973,WASTEWATER
14978,100-AREA-27,LAND APPLICATION,true,L,Area,,,,,,,7852,Obsolete Assets - Do not use
14979,100-PROCESS LINE-14,SUMPS,true,L,Process Line,,,,,,1674969,14969,UTILITIES
15471,100-AREA-28,"COOLING-TOWER, 1800/Feather Plant",false,A,Cooling Tower,,,,,,1677405,14960,VAPOR COLLAPSING
15472,100-AREA-29,"COOLING-TOWER, Poultry Plant",false,A,Cooling Tower,,,,,,1676103,14960,VAPOR COLLAPSING
15479,100-EVAPORATOR-31,Old Evaporator,false,A,EVAPORATOR,,,,,,1676105,14961,Evaporators
15480,100-EVAPORATOR-32,New Evaporator,false,A,EVAPORATOR,,,,,,1676106,14961,Evaporators
15485,100-SYSTEM-110,*Trash* Feather Odor/Vapor handling,false,A,System,,,,,,479463,7852,Obsolete Assets - Do not use
15575,100-VIBRATION ANALYSIS,Vibration Analysis,true,L,Bin Folder,,,,,,1405331,7303,Jackson Rendering
15595,100-PUMP-1720,"PUMP, Plant Supply",false,A,PUMP,GOULS,,,,,1677644,14953,PRODUCTION
16279,100-AREA-02-03,TST & O4300,true,L,Area,,,,,,1333812,14918,PP Cooking
16280,100-INFRARED ANALYSIS,Infrared Analysis,true,L,Bin Folder,,,,,,1410573,7303,Jackson Rendering
16285,100-PUMP-0082,Old Evap Vacuum #2 (West),false,A,PUMP,NASH,NASH VECTRA XL-60,,,,1676995,15479,Old Evaporator
16286,100-AREA-30,Feather Plant,true,L,Area,,,,,,1409034,14963,ODOR CONTROL
16287,100-AREA-31,Meat Plant,true,L,Area,,,,,,1268092,14963,ODOR CONTROL
16311,100-TANK FARM AREA-,Finished Fat Storage,true,L,Area,,,,,,1632829,14620,GREASE & FAT STORAGE
16312,100-TANK FARM AREA-,Production Grease Storage,true,L,Area,,,,,,1598265,14620,GREASE & FAT STORAGE
16313,100-TANK-661,P1 Tank (Poultry Fat),false,A,TANK,,,,,,512716,16312,Production Grease Storage
16314,100-TANK-662,P2 Tank (Poultry Fat),false,A,TANK,,,,,,1479399,16312,Production Grease Storage
16315,100-TANK-663,P3 Tank (Poultry Fat),false,A,TANK,,,,,,512716,16312,Production Grease Storage
16316,100-TANK-664,P4 Tank (Poultry Fat),false,A,TANK,,,,,,512716,16312,Production Grease Storage
16317,100-TANK-665,P5 Tank (Poultry Fat),false,A,TANK,,,,,,1675324,16312,Production Grease Storage
16318,100-TANK-666,P6 Tank (Poultry Fat),false,A,TANK,,,,,,1498226,16312,Production Grease Storage
16319,100-TANK-667,P7 Tank (Poultry Fat),false,A,TANK,,,,,,1551537,16312,Production Grease Storage
16320,100-TANK-668,P8 Tank (Poultry Fat),false,A,TANK,,,,,,512716,16312,Production Grease Storage
16321,100-TANK-669,P1 Tank (Poultry Fat),false,A,TANK,,,,,,,7852,Obsolete Assets - Do not use
16322,100-TANK-670,TANK Y4 (Holding Tank),false,A,TANK,,,,,,958597,8689,Yellow Grease Room
16323,100-TANK-671,TANK Y5 (Holding Tank),false,A,TANK,,,,,,952686,8689,Yellow Grease Room
16324,100-TANK-672,TANK Y7 (Cook Tank),false,A,TANK,,,,,,1675178,8689,Yellow Grease Room
16359,100-PNEUMATIC BLOWER-52,A Blower Manual,false,A,PNEUMATIC BLOWER,,,,,,,7852,Obsolete Assets - Do not use
16367,100-SCREW CONVEYOR-2321,"SCREW CONVEYOR, Poultry Plant Crax Discharge #4",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1679379,14919,PP Pressing
16368,100-PLANT-03-1,"Building, Poultry plant",true,L,Rooms,,,,,,1667556,14968,GROUNDS
16369,100-PLANT-03-2,"Building, Feather plant",true,L,Rooms,,,,,,1679470,14968,GROUNDS
16370,100-PLANT-03-3,"Building, Grinding",true,L,Rooms,,,,,,1661075,14968,GROUNDS
16371,100-PLANT-03-4,"Building, Boiler room",true,L,Rooms,,,,,,1666742,14968,GROUNDS
16372,100-PLANT-03-5,"Building, Loadout and Lemanco structure",true,L,Rooms,,,,,,1661085,14968,GROUNDS
16373,100-PLANT-03-6,"Building, Maintenance Shop",true,L,Rooms,,,,,,1683434,14968,GROUNDS
16374,100-PLANT-03-7,"Building, Truck Shop",true,L,Rooms,,,,,,1679718,14968,GROUNDS
16375,100-PLANT-03-8,"Building, Warehouse",true,L,Rooms,,,,,,1674457,14968,GROUNDS
16376,100-PLANT-03-9,"Building, Lab",true,L,Rooms,,,,,,1664274,14968,GROUNDS
16377,100-PLANT-03-10,"Building, Admin",true,L,Rooms,,,,,,1681230,14968,GROUNDS
16378,100-PLANT-03-12,"Building, Blood and Water Screening",true,L,Rooms,,,,,,1682345,14968,GROUNDS
16379,100-PLANT-03-11,"Building, Wastewater",true,L,Rooms,,,,,,1615223,14968,GROUNDS
16380,100-PLANT-03-13,"Building, Truck Wash",true,L,Rooms,,,,,,1680607,14968,GROUNDS
16496,100-PROCESS LINE-15,BLOOD/WATER PRETREATMENT,true,L,Process Line,,,,,,1673677,14953,PRODUCTION
16497,100-PUMP-00122,"PUMP, Rotary Screen 1 Discharge Pump B",false,A,PUMP,,,,,,1673677,22207,WATER
16517,100-SCREW CONVEYOR-2411,"SCREW CONVEYOR, Poultry Plant Press #2 Feed",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1679379,14919,PP Pressing
16518,100-SCREW CONVEYOR-2412,"SCREW CONVEYOR, Poultry Plant Press #3 Feed",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1679379,14919,PP Pressing
16745,100-HYDRAULIC UNIT-00112,"HYDRAULIC UNIT, Hydrolyzer A Secondary Gates",false,A,HYDRAULIC UNIT,,,,,,1683515,14956,Fthr Hydrolizing
16746,100-HYDRAULIC UNIT-00113,"HYDRAULIC UNIT, Hydrolyzer B Secondary Gates",false,A,HYDRAULIC UNIT,,,,,,1678609,14956,Fthr Hydrolizing
16747,100-ROTOLIFT-02395,"ROTOLIFT, Blood Solids",false,A,ROTOLIFT,,,,,,1678609,14957,Fthr Blood
16748,100-HOPPER-167,"HOPPER, Blood surgebin",false,A,HOPPER,,,,,,1678609,14957,Fthr Blood
16749,100-SCREW CONVEYOR-02395,"SCREW CONVEYOR, Blood Surgebin Discharge",false,A,SCREW CONVEYOR,,,,,,1678609,14957,Fthr Blood
16750,100-PUMP-1858,"PUMP, Coagulator Feed",false,A,PUMP,,,,,,1678609,14957,Fthr Blood
16751,100-COAGULATOR-8,COAGULATOR A,false,A,COAGULATOR,,,,,,1673832,14957,Fthr Blood
16752,100-COAGULATOR-9,COAGULATOR B,false,A,COAGULATOR,,,,,,869919,14957,Fthr Blood
16753,100-ROTOLIFT-199,"ROTOLFT, 1800 Crax",false,A,ROTOLIFT,Jay Gee Manufacturing,"JAY GEE, 9",,,,1676933,14951,1800 Cook Line Pressing
16754,100-SCREW CONVEYOR-2396,"SCREW CONVEYOR, Crax Rotolift Discharge 1800",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,"JAY GEE, 9",,,,1168999,14951,1800 Cook Line Pressing
16755,100-AREA-04-TRSH,PP Trash System,true,L,Area,,,,,,1654424,14920,PP Grinding
16756,100-HAMMER MILL-00066,"Hammer Mill, Trash system",false,A,HAMMER MILL,,,,,,1682332,16755,PP Trash System
16757,SEPARATOR-191,"Rotex Screen, Trash system",false,A,SEPARATOR,ROTEX,52,,,,1480288,16755,PP Trash System
16758,100-SCREW CONVEYOR-2397,"SCREW CONVEYOR, Trash HM discharge",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1578431,16755,PP Trash System
16759,100-SCREW CONVEYOR-2398,"SCREW CONVEYOR, Trash Rotex Overs",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1480328,16755,PP Trash System
16760,100-SCREW CONVEYOR-2399,"SCREW CONVEYOR, Trash Rotex Finished",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1480328,16755,PP Trash System
16761,ROTOLIFT-00533,"ROTOLIFT, Trash system",false,A,ROTOLIFT,Jay Gee Manufacturing,12,,,,1627680,16755,PP Trash System
16763,100-HVAC-1,MCC Main HVAC,false,A,HVAC,,,,,,657318,14972,MCC Area
16764,100-AREA-48,DAF - WASTEWATER,true,L,Area,,,,,,1671249,14973,WASTEWATER
16765,100-SCREW CONVEYOR-2400,"SCREW CONVEYOR, Belt Press Solids Discharge #1",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1674970,16764,DAF - WASTEWATER
16917,100-MIXER-101,"MIXER, DAF Polymer Mixing Tank",false,A,MIXER,,,,,,1656121,16764,DAF - WASTEWATER
16944,100-SEPARATOR-1,"SEPARATOR, Rotary Screen 1",false,A,SEPARATOR,,,,,,1673677,22207,WATER
16945,100-SEPARATOR-2,"SEPARATOR, Rotary Screen 2",false,A,SEPARATOR,,,,,,1673677,22207,WATER
16946,100-PUMP-00121,"PUMP, Rotary Screen 1 Discharge Pump A",false,A,PUMP,,,,,,1673677,22207,WATER
16947,100-PUMP-00131,"PUMP, Rotary Screen 2 Discharge Pump A",false,A,PUMP,,,,,,1673677,22207,WATER
16948,100-PUMP-00132,"PUMP, Rotary Screen 2 Discharge Pump B",false,A,PUMP,,,,,,1673677,22207,WATER
18111,100-CONDENSER-105,1800 Cooker Condenser,false,A,CONDENSER,,,,,,1646501,14960,VAPOR COLLAPSING
18112,100-PUMP-2008,"PUMP, Acid Wash pump",false,A,PUMP,,,,,,1615225,14960,VAPOR COLLAPSING
18113,100-CONDENSER-106,TST Cooker Tube Condenser,false,A,CONDENSER,,,,,,1669807,14960,VAPOR COLLAPSING
18128,100-SUMP-2007,"SUMP, Plant Wastewater-to-ponds North pump #2 (4x4)",false,A,SUMP,,,,,,1674969,14979,SUMPS
18134,100-JACKSON ENVIRO SYSTM,Jackson Enviro System,true,L,Area,,,,,,1527381,7303,Jackson Rendering
18141,100-TANK-751,"TANK, Cannon Supply",false,A,TANK,,,,,,1656114,14953,PRODUCTION
18142,100-SCREW CONVEYOR-2487,"SCREW CONVEYOR, 1800 Crax Bin Leveling",false,A,SCREW CONVEYOR,,,,,,1676933,14952,1800 Cook Line Grinding
18826,100-CONDENSER-107,200u Cooker Tube Condenser,false,A,CONDENSER,,,,,,1669808,14960,VAPOR COLLAPSING
18827,100-ROTOLOCK-95,"ROTOLOCK, Outside Blower",false,A,ROTOLOCK,,,,,,1675942,14952,1800 Cook Line Grinding
18828,100-AREA-23-001,"POND 1, Anaerobic covered",true,L,POND,,,,,,,7852,Obsolete Assets - Do not use
18829,100-AREA-23-002,"POND 2, Anaerobic 2nd stage",true,L,POND,,,,,,,7852,Obsolete Assets - Do not use
18830,100-AREA-24-,"POND 3, Aeration, 1st stage",true,L,POND,,,,,,,7852,Obsolete Assets - Do not use
18837,100-SCREW CONVEYOR-02487,"SCREW CONVEYOR, Old Loadout A (east)",false,A,SCREW CONVEYOR,,,,,,1673704,14966,SILOS
18838,100-SCREW CONVEYOR-2488,"SCREW CONVEYOR, Old Loadout B (west)",false,A,SCREW CONVEYOR,,,,,,1673704,14966,SILOS
18839,100-CONDENSER-108,Feather Dryer Air-Cooled Condensesr,false,A,CONDENSER,,,,,,1669825,14960,VAPOR COLLAPSING
18841,100-CONDENSER-109,Old Evaporator Condenser,false,A,CONDENSER,,,,,,1679806,15479,Old Evaporator
18843,100-PUMP-2012,"PUMP, Serum Water",false,A,PUMP,,,,,,1678609,14957,Fthr Blood
18849,100-JACKSON-RNDRNG-TRASH-,Trash Removal,true,L,Area,,,,,,677924,7852,Obsolete Assets - Do not use
18850,100-HAMMER MILL-70,"Hammermill, Trash System",false,A,HAMMER MILL,,,,,,1679379,18849,Trash Removal
18851,100-SCREW CONVEYOR-2489,"Screw Conveyor, Trash Hammermill Discharge",false,A,SCREW CONVEYOR,,,,,,1679379,18849,Trash Removal
18852,100-SEPARATOR-194,"Separator, Trash Rotex Screen",false,A,SEPARATOR,,,,,,1679379,18849,Trash Removal
18853,100-ROTOLIFT-201,"Rotolift, Trash System",false,A,ROTOLIFT,,,,,,1679379,18849,Trash Removal
18854,100-SCREW CONVEYOR-2490,"Screw Conveyor, Trash Rotex Overs",false,A,SCREW CONVEYOR,,,,,,1679379,18849,Trash Removal
18855,100-SCREW CONVEYOR-2491,"Screw Conveyor, Trash Rotex Finished",false,A,SCREW CONVEYOR,,,,,,1679379,18849,Trash Removal
18856,100-SCREW CONVEYOR-2492,"Screw Conveyor, Trash System Rotolift Discharge",false,A,SCREW CONVEYOR,,,,,,1679379,18849,Trash Removal
19432,100-PUMP-2123,"PUMP, UCO to Loadout",false,A,PUMP,,,,,,1429486,16311,Finished Fat Storage
19433,100-PUMP-2124,"PUMP, Finished Fat to Loadout",false,A,PUMP,,,,,,1185262,16311,Finished Fat Storage
19434,100-SUMP-2125,"SUMP, Finished Fat Storage containment (3x3)",false,A,SUMP,,,,,,1674969,14979,SUMPS
19435,100-PLANT-03-,"Building, Plant Main MCC",true,L,Rooms,,,,,,1673251,14968,GROUNDS
19475,100-SUMP-2137,"SUMP, Truck wash sewage (2x2)",false,A,SUMP,,,,,,1674969,14979,SUMPS
19476,100-TANK-831,West Evaporator Feed Tank,false,A,TANK,,,,,,1356240,15479,Old Evaporator
19477,TANK-832,East Evaporator Feed Tank,false,A,TANK,,,,,,1669201,15479,Old Evaporator
19479,100-MCC-1-,"ROOM, Maintenance Shop MCC",true,L,Room,,,,,,805565,14972,MCC Area
19483,100-PUMP-2139,"PUMP, Interphase Transfer",false,A,PUMP,,,,,,1573874,8689,Yellow Grease Room
19484,100-PUMP-2140,"PUMP, UCO Transfer",false,A,PUMP,,,,,,1673001,8689,Yellow Grease Room
19519,100-LIFT TRUCK-23,"LIFT TRUCK, Long-Reach lift (LULL)",false,A,LIFT TRUCK,,,,,,691135,19522,PLANT Fleet equipment
19522,100-JACKSON-RNDRNG-,PLANT Fleet equipment,true,L,PLANT,,,,,,1400527,7303,Jackson Rendering
19523,100-SCREW CONVEYOR-2572,"SCREW CONVEYOR, Belt Press Solids Discharge #3",false,A,SCREW CONVEYOR,,,,,,1674970,16764,DAF - WASTEWATER
19598,100-WELDING MACHINE-17,"WELDING MACHINE, Bobcat #1",false,A,WELDING MACHINE,,250,,,,1491152,16373,"Building, Maintenance Shop"
19599,100-TANK-841,"TANK, Plant Washdown",false,A,TANK,,,,,,1474382,14953,PRODUCTION
19600,100-TANK-842,"TANK, Plant Cooling Water Supply",false,A,TANK,,,,,,1649429,14953,PRODUCTION
19601,100-PUMP-2150,"PUMP, Poultry Plant Cannons",false,A,PUMP,,,,,,1604210,14953,PRODUCTION
19602,100-PUMP-2151,"PUMP, Feather Plant Cannons",false,A,PUMP,,,,,,1598264,14953,PRODUCTION
19603,100-MAGNET-65,"MAGNET, Poultry Plant raw",false,A,MAGNET,,,,,,1236597,14917,PP Raw
19616,100-TANK-843,"TANK, Plant Wastewater Holding",false,A,TANK,,,,,,1662685,22207,WATER
19684,100-FORK LIFT-15,"Forklift, Green Mitsubishi",false,A,Forklift,,,,,,1097658,19522,PLANT Fleet equipment
19767,100-WELDING MACHINE-18,"WELDING MACHINE, Bobcat #2",false,A,WELDING MACHINE,,250,,,,1479050,16373,"Building, Maintenance Shop"
19770,100-TANK-844,"TANK, n4300 Grease Production Tank",false,A,TANK,,,,,,1598277,14946,N4300 Cooking
20395,100-PUMP-2159,"PUMP, MBBR wet well pump #2 (south)",false,A,PUMP,,,,,,1674970,22222,"POND #6, 10MM Gallon"
21062,100-TANK-873,"TANK, 1800 Work Tank",false,A,TANK,,,,,,527831,14950,1800 Cook Line Cooking
21082,100-PNEUMATIC BLOWER-68,"PNEUMATIC BLOWER, Pond 5, Blower #3",false,A,PNEUMATIC BLOWER,,,,,,1679802,22221,"POND #5, 2nd Stage Aeration"
21639,100-TANK-875,"TANK, Soft water supply",false,A,TANK,,,,,,1222135,14971,BOILER ROOM
21659,100-PUMP-2243,"PUMP, Production Grease Transfer",false,A,PUMP,,,,,,1673001,16312,Production Grease Storage
21915,100-FAN-447,"FAN, RTO Main",false,A,Fan,,,,,,1679471,14964,Regenerative Thermal Oxidizer (RTO-AA-027)
21918,100-SCREW CONVEYOR-2947,"SCREW CONVEYOR, Dryer Secondary incline screw",false,A,SCREW CONVEYOR,,,,,,1217500,14958,Fthr Drying
21919,100-SCREW CONVEYOR-2948,"SCREW CONVEYOR, Discharge Screw 2 (Feather Drying)",false,A,SCREW CONVEYOR,,,,,,,7852,Obsolete Assets - Do not use
21935,100-ROTOLIFT-221,"ROTOLIFT, Finished B-side",false,A,ROTOLIFT,,,,,,1681246,14938,PP B-Side Grinding
21936,100-PUMP-2277,"PUMP, Feather Venturi",false,A,PUMP,,,,,,1676996,16286,Feather Plant
21937,100-PNEUMATIC BLOWER-70,"PNEUMATIC BLOWER, Pond 5, Blower #1",false,A,PNEUMATIC BLOWER,,,,,,1679796,22221,"POND #5, 2nd Stage Aeration"
21943,100-PNEUMATIC BLOWER-71,"PNEUMATIC BLOWER, Pond 5, Blower #2",false,A,PNEUMATIC BLOWER,,,,,,1679800,22221,"POND #5, 2nd Stage Aeration"
21944,100-SUMP-2278,"SUMP, Plant Wastewater-to-ponds South pump #1 (4x4)",false,A,SUMP,,,,,,1674969,14979,SUMPS
21961,100-BELT CONVEYOR-44,"BELT CONVEYOR, Belt Press",false,A,BELT CONVEYOR,,,,,,1674970,16764,DAF - WASTEWATER
21962,100-SCREW CONVEYOR-2949,"SCREW CONVEYOR, Belt Press Solids Discharge #2",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,9,,,,1674970,16764,DAF - WASTEWATER
21967,100-TANK-907,"TANK, DAF Sludge Holding Tank 1",false,A,TANK,,,,,,1674529,16764,DAF - WASTEWATER
21968,100-PUMP-2279,"PUMP, WW DAF Recirculation",false,A,PUMP,,,,,,1674520,16764,DAF - WASTEWATER
21969,100-FAN-446,1800 Condenser Booster Fan,false,A,Fan,,,,,,1678875,18111,1800 Cooker Condenser
21981,100-PUMP-2283,"PUMP, WW DAF Sludge",false,A,PUMP,,,,,,1674970,16764,DAF - WASTEWATER
21989,100-PUMP-2284,"PUMP, Poultry Pit wash connons",false,A,PUMP,,,,,,1361431,14953,PRODUCTION
21990,100-SCREW CONVEYOR-2951,"SCREW CONVEYOR, Grinding crossover A-to-B",false,A,SCREW CONVEYOR,,,,,,1645758,14920,PP Grinding
22000,100-SYSTEM-104,"SYSTEM, Feather/Blood PLC",false,A,System,Allen-Bradley,,,,,1678977,14972,MCC Area
22001,100-SYSTEM-105,"SYSTEM, Meat/Evap PLC",false,A,System,Allen-Bradley,,,,,1542681,14972,MCC Area
22002,100-PUMP-2286,"PUMP, Poultry CT containment sump",false,A,PUMP,,,,,,1526641,15472,"COOLING-TOWER, Poultry Plant"
22034,100-SCREW CONVEYOR-2951,"SCREW CONVEYOR, A-side Rotex screens feed",false,A,SCREW CONVEYOR,,,,,,1591426,14937,PP A-Side Grinding
22035,100-AERATOR-74,AERATOR 5-6,false,A,AERATOR,,,,,,658837,22221,"POND #5, 2nd Stage Aeration"
22052,100-ELEC-CABINET-134,"ELEC-CABINET, Main MCC",false,A,ELEC-CABINET,,,,,,1439485,14972,MCC Area
22053,100-ELEC-CABINET-135,"ELEC-CABINET, Poultry MCC",false,A,ELEC-CABINET,,,,,,679628,14972,MCC Area
22054,100-ELEC-CABINET-136,"ELEC-CABINET, Poultry PLC/MC panel",false,A,ELEC-CABINET,,,,,,1663525,14972,MCC Area
22055,100-ELEC-CABINET-137,"ELEC-CABINET, UCO MC panel",false,A,ELEC-CABINET,,,,,,631122,14972,MCC Area
22056,100-ELEC-CABINET-138,"ELEC-CABINET, Poultry Grinding PLC/CT panel",false,A,ELEC-CABINET,,,,,,1665607,14972,MCC Area
22057,100-PLANT-031,"Building, Chemcial Storage",true,L,Rooms,,,,,,1479466,14968,GROUNDS
22058,100-ELEC-CABINET-139,"ELEC-CABINET, Boiler PLC/MC panel",false,A,ELEC-CABINET,,,,,,1598379,14972,MCC Area
22059,100-ELEC-CABINET-140,"ELEC-CABINET, Cooling Tower MC panel",false,A,ELEC-CABINET,,,,,,1520249,14972,MCC Area
22061,100-ELEC-CABINET-141,"ELEC-CABINET, Ponds 2-4 MC Panel",false,A,ELEC-CABINET,,,,,,631122,14972,MCC Area
22062,100-ROOM-00001,"ROOM, Pond 6 MCC",true,L,Room,,,,,,631122,14972,MCC Area
22069,100-ROTOLIFT-222,"ROTOLIFT, N4300 Press fines",false,A,ROTOLIFT,,,,,,1671862,14947,N4300 Pressing
22105,100-PUMP-2292,"PUMP, Feather Cross Flow Recircuoation, pump 1",false,A,PUMP,,,,,,1676996,8679,"SCRUBBER, Room Air Feather"
22106,100-PUMP-2293,"PUMP, Feather Cross Flow Recircuoation, pump 2",false,A,PUMP,,,,,,1676996,8679,"SCRUBBER, Room Air Feather"
22107,100-SCRUBBER-153,"SCRUBBER, Feather Venturi",false,A,SCRUBBER,,,,,,1593898,16286,Feather Plant
22108,100-PUMP-2294,"PUMP, Feather Venturi",false,A,PUMP,,,,,,1256412,22107,"SCRUBBER, Feather Venturi"
22109,100-FAN-447b,"FAN, Poultry Room Air",false,A,Fan,,,,,,1676996,8678,"SCRUBBER, Room Air Poultry"
